"code","name"
"562663","hyoscyamine / methenamine / methylene blue / phenyl salicylate / sodium phosphate, monobasic Oral Tablet"
"562675","chromic chloride 0.0513 MG/ML / copper sulfate 3.93 MG/ML / manganese sulfate 1.54 MG/ML / selenious acid 0.098 MG/ML / zinc sulfate 22 MG/ML Injectable Solution"
"562704","ropinirole 4 MG Oral Tablet"
"562707","trimethoprim 10 MG/ML Oral Solution"
"562724","follitropin alfa 75 UNT Injection"
"562772","Rauwolfia preparation Oral Tablet"
"562784","benzocaine Oral Paste"
"562785","benzocaine 0.2 MG/MG Oral Paste"
"562789","paroxetine Extended Release Oral Tablet"
"562792","mequinol / tretinoin Topical Solution"
"562793","mequinol 20 MG/ML / tretinoin 0.1 MG/ML Topical Solution"
"562805","pimecrolimus Topical Cream"
"562806","pimecrolimus 10 MG/ML Topical Cream"
"562828","chorionic gonadotropin 500 UNT/ML Injectable Solution"
"562840","camphor 0.048 MG/MG / menthol 0.026 MG/MG Topical Ointment"
"562847","betaine 1000 MG Powder for Oral Solution"
"562851","nitric oxide / nitrogen Gas for Inhalation"
"562880","fluorouracil 10 MG/ML [Fluoroplex]"
"562881","griseofulvin 165 MG [Fulvicin P/G]"
"562901","hydrochlorothiazide 50 MG / triamterene 75 MG [Maxzide]"
"562902","hydrochlorothiazide 25 MG / triamterene 37.5 MG [Maxzide]"
"562922","desoximetasone 2.5 MG/ML [Topicort]"
"562923","desoximetasone 0.0005 MG/MG [Topicort]"
"562925","desoximetasone 0.0025 MG/MG [Topicort]"
"562927","amoxicillin 500 MG [Trimox]"
"562942","glycopyrrolate 2 MG [Robinul]"
"562955","hydrocortisone 1.67 MG/ML [Cortenema]"
"563026","diazepam 5 MG [Valium]"
"563136","lincomycin 300 MG/ML [Lincocin]"
"563222","calcium carbonate 420 MG [Titralac]"
"563252","tolmetin 400 MG [Tolectin DS]"
"563313","desonide 0.5 MG/ML [Tridesilon]"
"563355","mupirocin 0.02 MG/MG [Bactroban]"
"563439","rifabutin 150 MG [Mycobutin]"
"563453","fluvastatin 40 MG [Lescol]"
"563461","ciprofloxacin 3 MG/ML [Ciloxan]"
"563465","alprostadil 0.02 MG/ML [Caverject]"
"563488","propantheline 15 MG [Probanthine]"
"563491","cimetidine 200 MG [Tagamet]"
"563511","ranitidine 25 MG/ML [Zantac]"
"563519","misoprostol 0.2 MG [Cytotec]"
"563522","mesalamine 250 MG [Pentasa]"
"563524","mesalamine 500 MG [Pentasa]"
"563533","bisacodyl 5 MG [Dulcolax]"
"563545","digoxin 0.0625 MG [Lanoxin]"
"563606","doxazosin 1 MG [Cardura]"
"563607","doxazosin 2 MG [Cardura]"
"563608","doxazosin 4 MG [Cardura]"
"563609","lisinopril 2.5 MG [Zestril]"
"563610","lisinopril 5 MG [Zestril]"
"563611","lisinopril 10 MG [Zestril]"
"563612","lisinopril 20 MG [Zestril]"
"563653","simvastatin 10 MG [Zocor]"
"563654","simvastatin 20 MG [Zocor]"
"563711","diazepam 10 MG [Valium]"
"563720","lorazepam 1 MG [Ativan]"
"563747","clozapine 25 MG [Clozaril]"
"563748","clozapine 100 MG [Clozaril]"
"563750","risperidone 1 MG [Risperdal]"
"563751","risperidone 2 MG [Risperdal]"
"563752","risperidone 3 MG [Risperdal]"
"563753","risperidone 4 MG [Risperdal]"
"563779","phenelzine 15 MG [Nardil]"
"563780","tranylcypromine 10 MG [Parnate]"
"563783","fluoxetine 20 MG [Prozac]"
"563806","nabilone 1 MG [Cesamet]"
"563866","carbamazepine 400 MG [Tegretol]"
"563871","lamotrigine 50 MG [Lamictal]"
"563872","lamotrigine 100 MG [Lamictal]"
"563873","lamotrigine 25 MG [Lamictal]"
"563877","gabapentin 100 MG [Neurontin]"
"563878","gabapentin 300 MG [Neurontin]"
"563879","gabapentin 400 MG [Neurontin]"
"563894","bromocriptine 5 MG [Parlodel]"
"563953","cefotaxime 200 MG/ML [Claforan]"
"563971","cefixime 20 MG/ML [Suprax]"
"563982","minocycline 50 MG [Minocin]"
"563983","minocycline 100 MG [Minocin]"
"5640","ibuprofen"
"564001","azithromycin 250 MG [Zithromax]"
"564002","azithromycin 40 MG/ML [Zithromax]"
"564027","fluconazole 50 MG [Diflucan]"
"564028","fluconazole 150 MG [Diflucan]"
"564044","dexamethasone 0.5 MG [Decadron]"
"564062","bromocriptine 2.5 MG [Parlodel]"
"564064","metyrapone 250 MG [Metopirone]"
"564067","alprostadil 0.5 MG/ML [Prostin VR]"
"564078","busulfan 2 MG [Myleran]"
"564080","chlorambucil 2 MG [Leukeran]"
"564088","melphalan 2 MG [Alkeran]"
"564106","thioguanine 40 MG [Tabloid]"
"564107","etoposide 50 MG [Vepesid]"
"564113","hydroxyurea 500 MG [Hydrea]"
"564120","azathioprine 50 MG [Imuran]"
"564142","goserelin 3.6 MG [Zoladex]"
"564179","diflunisal 250 MG [Dolobid]"
"564188","fenoprofen 300 MG [Fenopron]"
"564238","naproxen 500 MG [Naprosyn]"
"564251","naproxen 375 MG [Naprosyn]"
"564263","piroxicam 10 MG [Feldene]"
"564264","piroxicam 20 MG [Feldene]"
"564416","albumin human, USP 250 MG/ML [Albutein]"
"56443","sodium acetate"
"56446","sodium alginate"
"564474","povidone-iodine 50 MG/ML [Betadine]"
"564475","mannitol 200 MG/ML [Osmitrol]"
"5645","ichthammol"
"564507","ketoconazole 20 MG/ML [Nizoral]"
"564526","zidovudine 10 MG/ML [Retrovir]"
"56455","sodium benzoate"
"564557","tacrolimus 1 MG [Prograf]"
"564558","tacrolimus 5 MG [Prograf]"
"564559","tacrolimus 5 MG/ML [Prograf]"
"564583","valacyclovir 500 MG [Valtrex]"
"564585","lamotrigine 200 MG [Lamictal]"
"564608","bicalutamide 50 MG [Casodex]"
"56461","carbenicillin indanyl sodium"
"564633","apraclonidine 5 MG/ML [Iopidine]"
"56466","sodium citrate"
"564663","adenosine 3 MG/ML [Adenoscan]"
"564665","calcipotriene 0.05 MG/ML [Dovonex]"
"564666","nitroglycerin 0.4 MG/ACTUAT [Nitrolingual]"
"56467","sodium cyclamate"
"564721","alprazolam 0.25 MG [Xanax]"
"564722","alprazolam 0.5 MG [Xanax]"
"56475","sodium fumarate"
"56476","sodium gluconate"
"564787","atenolol 25 MG [Tenormin]"
"564825","estrogens, conjugated (USP) 0.625 MG [Premarin]"
"56489","sodium lactate"
"564897","tretinoin 0.25 MG/ML [Retin-A]"
"564931","anastrozole 1 MG [Arimidex]"
"564941","topiramate 50 MG [Topamax]"
"564942","topiramate 100 MG [Topamax]"
"564943","topiramate 200 MG [Topamax]"
"564981","atenolol 50 MG [Tenormin]"
"5650","idarubicin"
"56501","sodium monofluorophosphate"
"565024","meloxicam 15 MG [Mobic]"
"565025","meloxicam 7.5 MG [Mobic]"
"565087","topiramate 25 MG [Topamax]"
"565092","toremifene 60 MG [Fareston]"
"56510","sodium phenylacetate"
"565105","riluzole 50 MG [Rilutek]"
"565109","simvastatin 40 MG [Zocor]"
"565111","lamivudine 150 MG [Epivir]"
"565112","lamivudine 10 MG/ML [Epivir]"
"56512","sodium polystyrene sulfonate"
"56513","sodium propionate"
"565134","ritonavir 100 MG [Norvir]"
"565143","ibuprofen 200 MG [Advil]"
"565153","olanzapine 5 MG [Zyprexa]"
"565154","olanzapine 7.5 MG [Zyprexa]"
"565155","olanzapine 10 MG [Zyprexa]"
"565165","valsartan 40 MG [Diovan]"
"565166","valsartan 80 MG [Diovan]"
"565167","valsartan 160 MG [Diovan]"
"565177","letrozole 2.5 MG [Femara]"
"56519","sodium selenite"
"565195","adapalene 0.001 MG/MG [Differin]"
"56524","sodium tartrate"
"565245","zolmitriptan 2.5 MG [Zomig]"
"565252","mometasone furoate 0.05 MG/ACTUAT [Nasonex]"
"565262","vinorelbine 10 MG/ML [Navelbine]"
"5653","idoxuridine"
"565300","immunoglobulin G, human 50 MG/ML [Octagam]"
"565322","progesterone 0.04 MG/MG [Crinone]"
"565323","progesterone 0.08 MG/MG [Crinone]"
"565342","quetiapine 25 MG [Seroquel]"
"565343","quetiapine 100 MG [Seroquel]"
"565344","quetiapine 200 MG [Seroquel]"
"565346","tolcapone 100 MG [Tasmar]"
"565354","irbesartan 75 MG [Avapro]"
"565355","irbesartan 150 MG [Avapro]"
"565356","irbesartan 300 MG [Avapro]"
"565371","tizanidine 2 MG [Zanaflex]"
"565372","tizanidine 4 MG [Zanaflex]"
"565410","glimepiride 4 MG [Amaryl]"
"565420","montelukast 10 MG [Singulair]"
"565421","montelukast 5 MG [Singulair]"
"565430","cyclosporine 100 MG [Sandimmune]"
"565450","furosemide 20 MG [Lasix]"
"565458","furosemide 40 MG [Lasix]"
"565465","spironolactone 50 MG [Aldactone]"
"565468","spironolactone 25 MG [Aldactone]"
"565473","spironolactone 100 MG [Aldactone]"
"565623","acetaminophen 500 MG [Panadol]"
"565633","ethosuximide 50 MG/ML [Zarontin]"
"565689","ibuprofen 200 MG [Motrin]"
"5657","ifosfamide"
"56570","somatrem"
"565729","mafenide 85 MG/ML [Sulfamylon]"
"565756","lamotrigine 5 MG [Lamictal]"
"565804","atenolol 100 MG [Tenormin]"
"565819","nadolol 40 MG [Corgard]"
"565874","isosorbide dinitrate 5 MG [Isordil]"
"565984","isocarboxazid 10 MG [Marplan]"
"565985","dimenhydrinate 50 MG [Dramamine]"
"565987","carbamazepine 200 MG [Tegretol]"
"565989","ethosuximide 250 MG [Zarontin]"
"565996","primidone 250 MG [Mysoline]"
"566030","vancomycin 125 MG [Vancocin]"
"566031","vancomycin 250 MG [Vancocin]"
"566037","rifampin 150 MG [Rifadin]"
"566044","fluconazole 200 MG [Diflucan]"
"566046","fluconazole 10 MG/ML [Diflucan]"
"566047","fluconazole 40 MG/ML [Diflucan]"
"566048","acyclovir 200 MG [Zovirax]"
"566049","acyclovir 40 MG/ML [Zovirax]"
"566051","acyclovir 400 MG [Zovirax]"
"566052","zidovudine 100 MG [Retrovir]"
"566054","pyrimethamine 25 MG [Daraprim]"
"566065","finasteride 5 MG [Proscar]"
"566121","albumin human, USP 50 MG/ML [Albutein]"
"566150","estrogens, conjugated (USP) 1.25 MG [Premarin]"
"566242","albumin human, USP 200 MG/ML [Albutein]"
"566387","budesonide 0.032 MG/ACTUAT [Rhinocort]"
"566394","bumetanide 0.5 MG [Bumex]"
"566395","bumetanide 1 MG [Bumex]"
"566396","bumetanide 2 MG [Bumex]"
"566400","anthralin 10 MG/ML [Drithocreme]"
"566401","anthralin 10 MG/ML [Micanol]"
"566431","desonide 0.5 MG/ML [Desowen]"
"566432","desonide 0.0005 MG/MG [Desowen]"
"566434","dornase alfa 1 MG/ML [Pulmozyme]"
"566435","buprenorphine 0.3 MG/ML [Buprenex]"
"566436","fluoxetine 10 MG [Prozac]"
"566444","doxazosin 8 MG [Cardura]"
"566462","estramustine 140 MG [Emcyt]"
"566507","flurandrenolide 0.0005 MG/MG [Cordran]"
"566518","flurbiprofen 100 MG [Ansaid]"
"566533","dronabinol 2.5 MG [Marinol]"
"566534","dronabinol 5 MG [Marinol]"
"566537","dronabinol 10 MG [Marinol]"
"566538","flutamide 125 MG [Eulexin]"
"566561","dexamethasone 1 MG/ML [Maxidex]"
"566577","formaldehyde 100 MG/ML [Formadon]"
"566580","formaldehyde 200 MG/ML [Forma-Ray]"
"5666","immunoglobulin G"
"566603","dexamethasone 4 MG [Decadron]"
"566608","dexamethasone 6 MG [Decadron]"
"566619","amoxicillin 50 MG/ML [Biomox]"
"566621","furosemide 80 MG [Lasix]"
"566627","echothiophate iodide 1.25 MG/ML [Phospholine Iodide]"
"566633","ethanolamine oleate 50 MG/ML [Ethamolin]"
"566639","gemfibrozil 600 MG [Lopid]"
"566659","ciprofloxacin 250 MG [Cipro]"
"566660","ciprofloxacin 500 MG [Cipro]"
"566718","glipizide 5 MG [Glucotrol]"
"566720","glipizide 10 MG [Glucotrol]"
"566732","ampicillin 100 MG/ML / sulbactam 50 MG/ML [Unasyn]"
"566754","clarithromycin 500 MG [Biaxin]"
"566774","glycopyrrolate 1 MG [Robinul]"
"566795","griseofulvin 250 MG [Gris-PEG]"
"566798","estradiol 0.5 MG [Estrace]"
"566801","epoetin alfa 10000 UNT/ML [Epogen]"
"566802","epoetin alfa 10000 UNT/ML [Procrit]"
"566806","epoetin alfa 2000 UNT/ML [Epogen]"
"566807","epoetin alfa 2000 UNT/ML [Procrit]"
"566809","epoetin alfa 3000 UNT/ML [Epogen]"
"566810","epoetin alfa 3000 UNT/ML [Procrit]"
"566811","epoetin alfa 4000 UNT/ML [Epogen]"
"566812","epoetin alfa 4000 UNT/ML [Procrit]"
"566926","clocortolone 1 MG/ML [Cloderm]"
"566951","erythromycin 250 MG [Ery-Tab]"
"566954","erythromycin 333 MG [Ery-Tab]"
"566956","erythromycin 500 MG [Ery-Tab]"
"566973","estradiol 1 MG [Estrace]"
"56701","stannous tartrate"
"567028","clonazepam 0.5 MG [Klonopin]"
"567030","clonazepam 1 MG [Klonopin]"
"567031","clonazepam 2 MG [Klonopin]"
"567060","aluminum chloride 62.5 MG/ML [Xerac AC]"
"567066","lamotrigine 150 MG [Lamictal]"
"567071","aluminum chloride 200 MG/ML [Drysol]"
"567074","erythromycin 0.02 MG/MG [Emgel]"
"567075","erythromycin 0.02 MG/MG [Erygel]"
"567078","iron-dextran complex 50 MG/ML [InFed]"
"567090","erythromycin 20 MG/ML [Theramycin]"
"567099","estradiol 2 MG [Estrace]"
"567169","hydrocortisone 10 MG/ML [Aquanil HC]"
"567171","hydrocortisone 10 MG/ML [Cortaid]"
"567176","hydrocortisone 10 MG/ML [Recort Plus]"
"567177","hydrocortisone 10 MG/ML [Sarnol-HC]"
"567182","hydrocortisone 25 MG/ML [Texacort]"
"567187","levocarnitine 100 MG/ML [Carnitor]"
"567188","magnesium chloride 200 MG/ML [Chloromag]"
"567189","levocarnitine 200 MG/ML [Carnitor]"
"567190","levocarnitine 330 MG [Carnitor]"
"567191","hydrocortisone 10 MG/ML [Ala-Cort]"
"567198","hydrocortisone 10 MG/ML [Dermacort]"
"567261","ceftazidime 200 MG/ML [Tazicef]"
"567364","mannitol 50 MG/ML [Osmitrol]"
"567365","mannitol 100 MG/ML [Osmitrol]"
"567366","mannitol 150 MG/ML [Osmitrol]"
"567375","halcinonide 1 MG/ML [Halog]"
"567377","halcinonide 0.001 MG/MG [Halog]"
"567436","hydroquinone 40 MG/ML [Lustra]"
"567453","p-hydroxyamphetamine 10 MG/ML / tropicamide 2.5 MG/ML [Paremyd]"
"567459","hypromellose 25 MG/ML [Goniosoft]"
"567576","lisinopril 10 MG [Prinivil]"
"567577","lisinopril 20 MG [Prinivil]"
"567582","lisinopril 40 MG [Zestril]"
"567597","lithium carbonate 300 MG [Lithobid]"
"567601","lodoxamide 1 MG/ML [Alomide]"
"567607","mesalamine 66.7 MG/ML [Rowasa]"
"567613","loratadine 10 MG [Claritin]"
"567619","etodolac 400 MG [Lodine]"
"567626","lorazepam 2 MG/ML [Ativan]"
"567627","lorazepam 4 MG/ML [Ativan]"
"567628","lorazepam 0.5 MG [Ativan]"
"567636","lorazepam 2 MG [Ativan]"
"567637","etomidate 2 MG/ML [Amidate]"
"567639","etoposide 20 MG/ML [Toposar]"
"567680","ibuprofen 20 MG/ML [Advil]"
"567682","isotretinoin 10 MG [Accutane]"
"567685","isotretinoin 20 MG [Accutane]"
"567688","ibuprofen 200 MG [Genpril]"
"567704","isotretinoin 40 MG [Accutane]"
"567707","ibuprofen 400 MG [Ibu]"
"567715","ibuprofen 600 MG [Ibu]"
"567719","ibuprofen 800 MG [Ibu]"
"567759","nabumetone 500 MG [Relafen]"
"567760","nabumetone 750 MG [Relafen]"
"567762","nadolol 20 MG [Corgard]"
"567764","indomethacin 50 MG [Indocin]"
"567768","ketamine 10 MG/ML [Ketalar]"
"567770","ketamine 100 MG/ML [Ketalar]"
"567771","indomethacin 5 MG/ML [Indocin]"
"567772","ketamine 50 MG/ML [Ketalar]"
"567788","ketoprofen 75 MG [Orudis]"
"567793","prednisone 20 MG [Deltasone]"
"567810","methocarbamol 100 MG/ML [Robaxin]"
"567812","methocarbamol 500 MG [Robaxin]"
"567837","lactulose 667 MG/ML [Enulose]"
"567845","filgrastim 0.3 MG/ML [Neupogen]"
"567882","methsuximide 300 MG [Celontin]"
"567887","naproxen 25 MG/ML [Naprosyn]"
"567894","natamycin 50 MG/ML [Natacyn]"
"56790","succinylated gelatin"
"567900","fluconazole 100 MG [Diflucan]"
"567916","flucytosine 250 MG [Ancobon]"
"567918","flucytosine 500 MG [Ancobon]"
"567927","methylprednisolone 2 MG [Medrol]"
"567928","methylprednisolone 8 MG [Medrol]"
"567929","methylprednisolone 16 MG [Medrol]"
"56795","sufentanil"
"56798","sulconazole nitrate"
"567984","methylprednisolone 62.5 MG/ML [Solu-Medrol]"
"567985","octreotide 0.05 MG/ML [Sandostatin]"
"567989","octreotide 0.1 MG/ML [Sandostatin]"
"567991","octreotide 0.5 MG/ML [Sandostatin]"
"567993","ofloxacin 3 MG/ML [Ocuflox]"
"568030","oxaprozin 600 MG [Daypro]"
"568034","oxiconazole 10 MG/ML [Oxistat]"
"568050","metoclopramide 5 MG [Reglan]"
"568051","metoclopramide 10 MG [Reglan]"
"568058","nitroglycerin 0.02 MG/MG [Nitro-Bid]"
"568096","oxytocin 10 UNT/ML [Pitocin]"
"568121","paromomycin 250 MG [Humatin]"
"568131","minocycline 10 MG/ML [Minocin]"
"568137","penicillamine 250 MG [Cuprimine]"
"568138","penicillamine 250 MG [Depen]"
"568139","minoxidil 20 MG/ML [Rogaine]"
"568141","mitotane 500 MG [Lysodren]"
"568143","ramipril 1.25 MG [Altace]"
"568144","ramipril 2.5 MG [Altace]"
"568145","ramipril 5 MG [Altace]"
"568171","ribavirin 20 MG/ML [Virazole]"
"568245","permethrin 50 MG/ML [Acticin]"
"568246","permethrin 50 MG/ML [Elimite]"
"568345","procarbazine 50 MG [Matulane]"
"568386","diazoxide 50 MG/ML [Proglycem]"
"568392","prochlorperazine 5 MG [Compazine]"
"568433","prochlorperazine 10 MG [Compazine]"
"568457","nicotine 0.583 MG/HR [Habitrol]"
"568461","nicotine 0.875 MG/HR [Habitrol]"
"568479","nicotine 0.292 MG/HR [Habitrol]"
"568519","nimodipine 30 MG [Nimotop]"
"568530","nitrofurantoin 5 MG/ML [Furadantin]"
"568533","propofol 10 MG/ML [Diprivan]"
"568568","somatropin 5 MG/ML [Nutropin]"
"568569","somatropin 5 MG/ML [Saizen]"
"568571","somatropin 10 MG/ML [Nutropin]"
"568572","vitamin K1 5 MG [Mephyton]"
"568573","tiopronin 100 MG [Thiola]"
"568583","tobramycin 0.003 MG/MG [Tobrex]"
"568597","crotamiton 100 MG/ML [Eurax]"
"568622","quazepam 15 MG [Doral]"
"568624","quinapril 5 MG [Accupril]"
"568625","quinapril 10 MG [Accupril]"
"568626","quinapril 20 MG [Accupril]"
"568627","quinapril 40 MG [Accupril]"
"568680","succimer 100 MG [Chemet]"
"568777","tolmetin 600 MG [Tolectin 600]"
"568787","salsalate 750 MG [Disalcid]"
"568811","sargramostim 0.25 MG/ML [Leukine]"
"568822","sucralfate 100 MG/ML [Carafate]"
"568825","sucralfate 1000 MG [Carafate]"
"568832","tranexamic acid 100 MG/ML [Cyklokapron]"
"568840","hydrochlorothiazide 25 MG / spironolactone 25 MG [Aldactazide]"
"568851","hydrochlorothiazide 25 MG / triamterene 37.5 MG [Dyazide]"
"568861","digoxin 0.1 MG/ML [Lanoxin]"
"568863","digoxin 0.25 MG/ML [Lanoxin]"
"568875","sertraline 100 MG [Zoloft]"
"568885","sertraline 50 MG [Zoloft]"
"568906","silver sulfadiazine 10 MG/ML [SSD]"
"568907","silver sulfadiazine 10 MG/ML [Silvadene]"
"568908","silver sulfadiazine 10 MG/ML [Thermazene]"
"568915","benzocaine 0.2 MG/MG [Hurricaine]"
"568934","theophylline 100 MG [Theo-24]"
"568935","simvastatin 5 MG [Zocor]"
"568936","benzocaine 0.1 MG/MG [Anacaine]"
"568939","theophylline 300 MG [Theo-24]"
"568940","theophylline 5.33 MG/ML [Elixophyllin]"
"569","eflornithine"
"5690","imipenem"
"569020","sodium bicarbonate 40 MG/ML [Neut brand of sodium bicarbonate]"
"569031","dimercaprol 100 MG/ML [BAL in Oil]"
"569033","tretinoin 0.25 MG/ML [Avita]"
"569035","tretinoin 0.5 MG/ML [Retin-A]"
"569036","tretinoin 1 MG/ML [Retin-A]"
"569037","tretinoin 0.00025 MG/MG [Avita]"
"569038","tretinoin 0.00025 MG/MG [Retin-A]"
"569039","tretinoin 0.0001 MG/MG [Retin-A]"
"569065","dimethyl sulfoxide 500 MG/ML [Rimso-50]"
"569069","benzonatate 100 MG [Tessalon Perles]"
"569076","plasma protein fraction 50 MG/ML [Plasmanate]"
"569096","dinoprostone 0.000167 MG/MG [Prepidil]"
"5691","imipramine"
"569104","sulfamethoxazole 40 MG/ML / trimethoprim 8 MG/ML [Sulfatrim]"
"569113","sulfamethoxazole 400 MG / trimethoprim 80 MG [Bactrim]"
"569117","fluorometholone 2.5 MG/ML [FML Forte Liquifilm]"
"569120","sodium hyaluronate 10 MG/ML [Biolon]"
"569121","sodium hyaluronate 10 MG/ML [Healon]"
"569134","sulfasalazine 500 MG [Azulfidine]"
"569144","benzoyl peroxide 100 MG/ML [Del-Aqua]"
"569147","sumatriptan 25 MG [Imitrex]"
"569149","sumatriptan 12 MG/ML [Imitrex]"
"569159","temazepam 7.5 MG [Restoril]"
"569160","temazepam 15 MG [Restoril]"
"569161","temazepam 30 MG [Restoril]"
"569174","benzoyl peroxide 0.05 MG/MG [Benzac]"
"569176","benzoyl peroxide 0.05 MG/MG [Clearplex]"
"569183","benzoyl peroxide 0.05 MG/MG [Seba-Gel]"
"569193","benzoyl peroxide 0.1 MG/MG [Benzac]"
"569200","benzoyl peroxide 0.1 MG/MG [Persa-Gel]"
"569203","estrogens, conjugated (USP) 0.3 MG [Premarin]"
"569213","thyroid (USP) 15 MG [Armour Thyroid]"
"569214","thyroid (USP) 30 MG [Armour Thyroid]"
"569219","thyroid (USP) 60 MG [Armour Thyroid]"
"569222","thyroid (USP) 90 MG [Armour Thyroid]"
"569223","thyroid (USP) 120 MG [Armour Thyroid]"
"569225","thyroid (USP) 180 MG [Armour Thyroid]"
"569227","thyroid (USP) 240 MG [Armour Thyroid]"
"569229","thyroid (USP) 300 MG [Armour Thyroid]"
"569249","tioconazole 0.065 MG/MG [Vagistat-1]"
"569262","dexamethasone 1 MG/ML / neomycin 3.5 MG/ML / polymyxin B 10000 UNT/ML [Maxitrol]"
"569272","dexamethasone 0.001 MG/MG / neomycin 0.0035 MG/MG / polymyxin B 10 UNT/MG [Maxitrol]"
"569273","dexamethasone 0.001 MG/MG / neomycin 0.0035 MG/MG / polymyxin B 10 UNT/MG [Poly-Dex]"
